CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned
850,Spain,Male,36,0,0,2,1,0,141242.57,3,SILVER,863
850,Germany,Male,32,9,141827.33,2,1,1,149458.73,2,PLATINUM,295
724,France,Female,40,6,110054.45,1,1,1,86950.72,2,SILVER,680
579,France,Male,28,4,0,2,1,1,176925.69,3,DIAMOND,623
727,Spain,Male,28,1,0,1,1,0,40357.39,4,DIAMOND,979
813,Germany,Female,36,6,98088.09,1,0,1,26687.22,2,GOLD,233
642,France,Male,48,9,118317.27,4,0,0,78702.98,1,DIAMOND,912
669,Spain,Male,22,10,0,2,1,0,176163.74,3,PLATINUM,408
574,Germany,Male,54,1,99774.5,1,0,0,4896.11,5,SILVER,222
774,France,Female,32,4,0,2,0,0,114899.13,2,GOLD,464
735,France,Female,38,1,0,3,0,0,92220.12,5,SILVER,678
639,Spain,Female,27,8,133806.54,2,1,0,6251.3,2,PLATINUM,533
738,Spain,Male,44,2,0,2,1,0,43018.82,5,PLATINUM,546
835,France,Male,32,8,124993.29,2,1,1,27548.06,5,PLATINUM,827
637,Spain,Female,44,0,157622.58,1,1,1,120454.2,1,PLATINUM,879
589,Germany,Male,48,5,126111.61,1,0,1,133961.19,2,GOLD,249
591,France,Male,42,9,161651.37,2,1,1,131753.97,2,SILVER,646
723,France,Female,40,7,142856.95,2,0,0,38019.74,5,PLATINUM,522
831,Germany,Male,44,3,111100.98,1,1,1,28144.07,4,GOLD,560
733,Spain,Male,35,8,102918.38,1,1,1,45959.86,5,PLATINUM,899
731,France,Female,30,5,0,2,1,0,189528.72,4,SILVER,418
654,France,Male,47,10,0,2,1,0,170481.98,1,PLATINUM,584
828,France,Male,37,4,0,2,1,0,94845.45,4,PLATINUM,652
590,Spain,Male,22,7,125265.61,1,1,1,161253.08,5,PLATINUM,851
657,France,Male,37,4,82500.28,1,1,1,115260.72,5,SILVER,603
531,Germany,Female,64,2,175754.87,2,1,1,60721.4,1,DIAMOND,887
516,France,Female,47,6,109387.33,1,0,0,121365.45,5,PLATINUM,670
561,France,Male,37,1,100443.36,2,0,1,101693.73,2,GOLD,722
682,Spain,Female,54,0,83102.72,2,1,1,54132.93,2,DIAMOND,478
575,Spain,Male,28,7,0,1,1,1,10666.05,1,PLATINUM,750
623,France,Female,28,4,0,2,1,0,41227.67,3,GOLD,297
642,France,Female,40,7,0,2,1,0,10712.82,4,PLATINUM,718
779,France,Female,48,2,115290.27,1,0,0,98912.69,3,SILVER,700
671,France,Female,42,6,0,2,1,0,197202.48,5,DIAMOND,393
495,France,Female,40,1,140197.71,2,1,0,150720.39,4,PLATINUM,970
850,France,Female,28,1,105245.34,1,0,1,74780.13,1,PLATINUM,495
630,France,Male,50,8,0,2,0,1,79377.45,4,PLATINUM,237
588,France,Male,32,1,0,2,1,1,8763.87,1,PLATINUM,824
562,Germany,Male,35,3,142296.13,1,0,1,177112.7,3,DIAMOND,836
740,Spain,Female,56,4,99097.33,1,1,1,85016.64,4,PLATINUM,823
695,France,Male,28,5,171069.39,2,1,1,88689.4,3,SILVER,739
589,France,Female,39,7,0,2,0,0,95985.64,5,DIAMOND,359
607,France,Female,31,1,102523.88,1,1,1,166792.71,2,GOLD,492
794,France,Male,35,6,0,2,1,1,68730.91,3,GOLD,934
580,Germany,Male,44,9,143391.07,1,0,0,146891.07,4,GOLD,567
644,Germany,Female,44,8,106022.73,2,0,0,148727.42,1,DIAMOND,934
636,Spain,Female,36,1,0,1,1,0,43134.58,3,DIAMOND,783
599,Germany,Male,36,3,128960.21,2,1,1,40318.33,4,DIAMOND,662
507,France,Female,35,2,0,2,1,0,97633.93,4,DIAMOND,412
682,France,Female,48,7,0,2,1,0,65069.03,5,GOLD,936
714,France,Female,24,7,0,2,1,0,166335,5,GOLD,626
696,France,Female,25,8,126442.59,1,1,0,121904.44,4,SILVER,267
599,Spain,Male,51,0,0,1,1,1,175235.99,3,SILVER,220
577,France,Male,37,2,127261.35,1,1,0,56185.05,3,SILVER,392
733,Spain,Female,32,5,0,2,1,0,131625.14,1,GOLD,522
647,France,Female,33,4,0,1,1,0,152323.04,5,GOLD,558
831,France,Female,34,2,0,2,0,0,165840.94,3,GOLD,469
543,Germany,Male,30,6,73481.05,1,1,1,176692.65,3,GOLD,683
679,France,Male,34,7,160515.37,1,1,0,121904.14,2,DIAMOND,932
713,Germany,Female,61,4,149525.34,2,1,0,123663.63,2,SILVER,798
690,Germany,Male,43,2,166522.78,1,0,0,119644.59,4,DIAMOND,834
751,France,Male,29,1,135536.5,1,1,0,66825.33,5,GOLD,275
613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1,DIAMOND,333
701,Spain,Male,28,1,103421.32,1,0,1,76304.73,5,PLATINUM,499
698,France,Male,33,5,135658.73,2,0,1,39755,1,SILVER,903
451,France,Female,36,2,0,2,1,1,180142.42,1,GOLD,465
665,France,Male,28,8,191402.82,2,1,0,83238.4,4,SILVER,320
726,Germany,Male,50,9,94504.35,1,0,1,5078.9,1,GOLD,860
608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1,DIAMOND,818
549,France,Female,46,7,0,1,1,1,109057.56,2,DIAMOND,940
803,France,Male,33,6,0,2,1,0,115676.61,4,SILVER,416
663,France,Male,43,4,87624.03,2,1,0,149401.33,1,PLATINUM,473
558,France,Female,45,1,153697.53,2,0,0,89891.4,2,SILVER,351
714,France,Female,25,4,0,2,0,0,82500.84,4,GOLD,327
704,France,Male,39,5,0,1,1,0,6416.92,1,GOLD,929
805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1,GOLD,885
659,Germany,Male,34,9,134464.58,2,1,0,178833.34,3,SILVER,413
738,Germany,Male,62,10,83008.31,1,1,1,42766.03,3,GOLD,995
635,Spain,Male,35,2,113635.16,1,1,0,90883.12,1,SILVER,613
530,Spain,Female,36,7,0,2,1,0,80619.09,5,SILVER,761
661,Germany,Male,41,5,122552.48,2,0,1,120646.4,2,DIAMOND,800
531,Spain,Male,31,2,118899.45,2,0,0,41409.36,2,DIAMOND,349
694,France,Female,29,5,99713.87,1,0,0,112317.89,1,DIAMOND,385
731,France,Female,36,6,0,1,0,0,152128.36,1,PLATINUM,688
556,France,Female,36,2,134208.22,1,0,1,177670.57,4,GOLD,343
647,Germany,Female,41,1,85906.65,3,1,0,189159.97,3,SILVER,936
850,Germany,Male,32,3,137714.25,1,0,1,159403.68,2,DIAMOND,814
573,Spain,Male,33,1,160777.9,1,1,1,149536.15,5,PLATINUM,409
591,France,Male,45,5,0,2,1,1,155492.87,2,GOLD,235
723,France,Male,21,4,0,2,0,0,24847.02,1,SILVER,823
617,France,Male,25,1,102585.88,2,1,1,115387.4,5,SILVER,779
704,Germany,Female,39,10,102556.18,2,1,0,171971.25,3,SILVER,906
457,Germany,Male,42,4,126772.57,1,0,1,126106.4,3,DIAMOND,322
787,Germany,Female,38,3,158373.23,1,1,1,28228.35,4,PLATINUM,615
651,France,Female,34,9,0,2,1,0,138113.71,3,SILVER,694
612,Germany,Male,42,5,141927.1,1,1,1,43018.98,5,GOLD,299
828,Spain,Male,47,1,109876.82,2,1,0,83611.45,3,SILVER,829
724,France,Female,34,2,0,2,1,1,118863.38,4,GOLD,467
648,Germany,Male,44,9,111369.79,2,1,1,91947.74,1,PLATINUM,600
569,Spain,Male,35,3,116969.35,1,0,0,94488.82,1,GOLD,413
765,Germany,Female,34,8,136729.51,2,0,0,47058.21,2,DIAMOND,762
577,Germany,Female,44,1,152086.15,1,0,1,44719.5,4,PLATINUM,951
603,Spain,Male,46,2,0,2,1,0,174478.54,1,DIAMOND,393
568,Spain,Male,28,1,127289.28,1,0,0,45611.51,4,GOLD,235
748,Germany,Male,45,2,119852.01,1,0,0,73853.94,2,PLATINUM,741
573,Spain,Male,38,4,0,2,1,1,196517.43,5,PLATINUM,533
771,Spain,Female,41,5,0,2,0,1,92914.67,2,DIAMOND,958
763,France,Male,35,9,0,1,1,1,31372.91,3,SILVER,445
410,France,Female,35,7,117183.74,1,1,1,109733.73,2,SILVER,677
728,France,Male,33,8,129907.63,1,0,1,36083.96,2,GOLD,913
655,Spain,Female,78,2,0,2,0,1,188435.38,5,SILVER,975
580,Germany,Female,36,6,145387.32,2,1,1,169963.2,3,DIAMOND,635
712,France,Male,35,7,124616.23,1,1,1,69320.97,3,PLATINUM,744
680,France,Male,31,9,0,2,1,0,36145.53,1,DIAMOND,844
383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1,SILVER,609
721,France,Male,35,10,0,2,1,0,71594.26,4,DIAMOND,383
620,France,Female,42,1,0,2,0,1,65565.92,2,PLATINUM,615
774,Spain,Female,36,8,117152.3,1,0,0,101828.39,4,GOLD,707
563,France,Male,35,3,106250.72,1,0,0,39546.32,4,SILVER,798
850,Germany,Female,27,8,111837.78,2,1,1,110805.79,1,GOLD,521
681,France,Male,47,9,97023.21,1,1,1,2168.13,5,SILVER,499
631,France,Female,31,8,137687.72,1,1,0,190067.12,1,GOLD,498
614,Spain,Female,40,3,113348.5,1,1,1,77789.01,5,PLATINUM,407
704,Spain,Male,24,10,122109.78,1,1,1,127654.37,3,PLATINUM,306
786,France,Male,32,2,120452.4,2,0,0,79602.86,4,GOLD,709
534,France,Female,53,7,0,2,1,1,80619.17,5,PLATINUM,850
590,Spain,Male,34,0,65812.35,2,0,1,160346.3,3,PLATINUM,967
583,Spain,Female,40,3,54428.37,1,1,0,109638.78,4,PLATINUM,646
656,France,Female,75,3,0,2,1,1,1276.87,2,DIAMOND,361
597,France,Male,33,9,0,2,1,0,49374.82,2,PLATINUM,297
588,Germany,Female,48,1,143279.58,2,1,0,31580.8,2,PLATINUM,914
667,Germany,Male,32,0,103846.65,1,1,0,20560.69,3,DIAMOND,225
627,France,Male,37,2,125190.86,1,0,1,84584.69,2,DIAMOND,582
708,France,Female,33,8,0,2,0,1,15246.83,3,PLATINUM,304
641,France,Male,65,6,38340.02,1,1,0,32607.77,3,DIAMOND,537
527,Germany,Female,28,2,123802.98,2,1,1,155846.69,2,PLATINUM,805
592,France,Male,37,3,96651.03,1,1,1,3232.82,2,GOLD,710
465,France,Male,33,8,0,2,1,0,177668.55,4,DIAMOND,507
628,France,Male,39,6,0,2,0,0,134441.6,3,PLATINUM,887
678,France,Male,43,1,133237.21,1,1,0,111032.79,1,GOLD,564
570,France,Female,61,6,142105.35,1,1,1,45214.04,1,SILVER,309
815,France,Male,37,1,166115.42,1,1,0,67208.3,3,PLATINUM,335
817,France,Female,37,6,81070.34,2,1,0,80985.88,5,PLATINUM,518
717,France,Male,35,4,0,1,1,1,167573.06,4,DIAMOND,811
641,France,Female,53,0,123835.52,2,0,1,160110.65,5,SILVER,223
624,France,Male,51,10,123401.43,2,1,1,127825.25,4,SILVER,242
579,Germany,Male,49,4,169377.31,1,1,1,123535.05,1,PLATINUM,650
698,France,Male,38,2,130015.24,1,1,1,41595.3,1,GOLD,922
645,France,Male,32,4,0,2,0,1,97628.08,3,PLATINUM,820
691,France,Male,34,8,133936.04,2,1,0,91359.79,1,SILVER,861
638,France,Male,34,6,114543.27,1,1,1,97755.29,4,DIAMOND,613
705,France,Female,31,3,119794.67,1,0,0,182528.44,5,GOLD,685
720,France,Male,33,9,0,2,1,1,142956.48,4,PLATINUM,296
553,Spain,Male,44,4,0,1,1,0,10789.3,1,GOLD,780
658,France,Female,29,8,0,2,0,1,130461.09,5,DIAMOND,694
648,Germany,Female,32,8,157138.99,3,1,0,190994.48,5,PLATINUM,984
636,Spain,Male,45,3,0,2,1,1,159463.8,3,GOLD,306
527,Germany,Female,41,10,136733.24,1,1,1,57589.29,4,DIAMOND,661
717,Germany,Female,28,9,82498.14,2,0,0,40437.67,5,GOLD,270
614,Spain,Male,39,3,151914.93,1,0,0,56459.45,4,PLATINUM,293
737,France,Male,43,0,80090.93,1,1,0,39920,5,SILVER,394
587,Spain,Male,51,3,83739.32,1,0,1,148798.45,3,GOLD,882
682,France,Female,35,2,181166.44,1,1,1,63737.19,4,PLATINUM,944
710,France,Male,38,3,130588.82,1,1,1,154997.64,4,GOLD,290
507,France,Male,42,6,0,2,1,0,34777.23,1,DIAMOND,487
609,Germany,Male,33,6,94126.67,1,0,0,93718.16,1,PLATINUM,1000
786,France,Male,32,9,0,2,1,0,133112.41,1,SILVER,904
688,France,Male,38,7,148045.68,1,1,0,175479.92,3,DIAMOND,309
710,France,Male,38,2,0,2,1,0,96.27,3,DIAMOND,703
779,Spain,Male,33,3,0,2,1,0,30804.68,4,DIAMOND,408
733,France,Female,44,6,168165.84,1,0,1,197193.49,2,SILVER,225
583,Germany,Female,26,10,72835.56,2,1,0,96792.15,3,DIAMOND,485
627,France,Male,41,3,0,2,1,0,132719.8,2,DIAMOND,902
666,Germany,Male,31,3,123212.08,2,1,1,112157.31,1,PLATINUM,981
620,Spain,Male,38,0,0,2,1,1,38015.34,4,PLATINUM,630
614,Spain,Female,39,6,0,2,1,1,164018.98,2,SILVER,253
606,France,Male,40,6,119501.88,2,1,0,46774.94,3,SILVER,313
700,Germany,Female,39,5,144550.83,2,1,1,189664.43,4,DIAMOND,956
677,Germany,Male,34,3,126729.41,1,1,1,26106.39,3,SILVER,439
850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1,GOLD,328
564,France,Male,35,4,0,1,1,0,158937.55,1,SILVER,258
771,Spain,Female,56,2,0,1,1,1,25222.6,4,GOLD,503
620,Spain,Male,42,9,121490.05,1,1,1,29296.74,4,PLATINUM,828
610,Spain,Male,46,5,91897.8,1,1,0,54394.28,1,SILVER,914
609,Spain,Male,39,2,139443.75,2,1,0,9234.06,5,SILVER,423
683,Germany,Male,35,5,144961.97,1,0,1,26796.73,2,SILVER,574
633,Germany,Male,42,3,126041.02,1,0,1,11796.89,5,GOLD,922
676,Germany,Male,28,1,69459.05,2,1,1,128461.29,4,DIAMOND,917
693,France,Male,38,7,198338.77,2,1,1,14278.18,5,DIAMOND,991
709,France,Male,36,0,0,2,1,0,46811.77,3,GOLD,716
569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1,DIAMOND,529
684,Spain,Female,38,3,134168.5,3,1,0,3966.5,5,DIAMOND,888
565,France,Male,34,6,0,1,1,1,63173.64,5,GOLD,244
681,France,Male,29,8,0,1,1,0,66367.33,2,GOLD,479
503,Spain,Female,36,9,0,2,1,1,16274.67,5,SILVER,916
656,France,Male,40,2,0,2,1,1,180553.48,1,SILVER,409
566,Germany,Male,65,4,120100.41,1,1,0,107563.16,2,PLATINUM,842
592,France,Female,62,5,0,1,1,1,100941.57,1,PLATINUM,938
687,Spain,Female,50,5,0,2,1,0,110230.4,1,PLATINUM,878
686,Spain,Male,22,8,0,2,0,0,142331.85,2,GOLD,467
616,Spain,Male,30,2,0,2,1,0,199099.51,2,GOLD,788
494,Spain,Male,67,5,0,2,1,1,85890.16,2,GOLD,408
534,France,Male,38,3,0,1,0,0,143938.27,5,PLATINUM,796
695,Spain,Female,31,8,0,2,0,1,131644.41,5,DIAMOND,941
579,Spain,Female,31,9,0,2,1,0,112395.98,3,GOLD,297
432,Germany,Male,38,2,135559.8,2,1,1,71856.3,3,PLATINUM,622
816,Germany,Female,25,2,150355.35,2,1,1,35770.84,5,GOLD,402
730,France,Female,37,1,0,2,1,1,124364.63,2,SILVER,427
593,France,Female,35,6,133489.12,2,1,1,78101.29,4,DIAMOND,864
715,Germany,Female,37,9,105489.31,1,0,0,143096.49,5,GOLD,267
775,Germany,Male,25,10,60205.2,2,1,0,14073.11,4,GOLD,490
539,France,Male,38,5,0,2,1,0,47388.41,3,PLATINUM,234
576,Spain,Male,19,6,0,2,0,0,72306.07,2,GOLD,600
617,Spain,Male,50,7,0,1,1,0,184839.7,3,PLATINUM,488
688,France,Male,40,6,0,1,1,1,47886.44,1,GOLD,618
608,France,Male,33,4,0,1,0,1,130474.03,1,PLATINUM,381
597,Spain,Male,35,9,0,3,0,1,73181.39,3,DIAMOND,601
670,France,Female,42,6,112333.63,1,1,1,65706.86,4,PLATINUM,569
616,Germany,Female,57,7,116936.81,1,1,1,104379.36,2,PLATINUM,336
579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1,SILVER,546
786,France,Male,37,7,165896.22,2,1,1,66977.68,1,GOLD,568
704,Spain,Female,44,9,153656.85,1,1,0,158742.81,5,PLATINUM,890
796,France,Female,50,1,94164,1,1,1,189414.74,2,DIAMOND,971
598,Spain,Male,39,1,0,2,1,0,159130.32,4,GOLD,493
602,France,Male,49,0,191808.73,1,0,0,97640.2,2,DIAMOND,538
619,France,Male,58,5,152199.33,1,1,1,86022.09,3,SILVER,520
492,Germany,Female,52,8,125396.24,1,1,0,10014.72,2,DIAMOND,931
641,Germany,Male,41,7,104405.54,3,1,0,17384.21,5,SILVER,532
518,France,Female,27,1,133801.49,1,1,1,143315.57,1,DIAMOND,938
623,Spain,Female,40,4,0,3,1,0,31669.18,2,PLATINUM,998
733,France,Female,28,5,0,2,0,0,12761.16,5,SILVER,777
625,Germany,Male,42,6,100047.33,1,1,0,93429.95,4,GOLD,431
759,France,Female,31,1,109848.6,1,1,1,42012.55,5,SILVER,299
604,France,Female,32,7,127849.38,1,1,0,15798.7,3,PLATINUM,747
512,Spain,Female,46,3,0,2,1,1,56408.14,4,PLATINUM,669
520,France,Female,29,8,95947.76,1,1,0,4696.44,5,GOLD,617
805,Spain,Male,26,2,0,2,1,1,25042.1,1,SILVER,387
626,France,Male,43,4,137638.69,1,1,0,130442.08,2,GOLD,560
656,France,Male,38,10,0,1,1,1,136521.82,1,SILVER,894
785,Spain,Male,41,7,0,2,1,1,199108.88,5,SILVER,681
553,France,Male,31,6,0,2,0,0,124596.63,2,SILVER,741
569,France,Female,44,4,0,2,0,0,134394.78,1,SILVER,592
670,France,Male,38,10,89416.99,1,0,0,144275.39,3,SILVER,757
586,Spain,Male,42,6,0,2,1,1,123410.23,4,DIAMOND,378
617,Spain,Female,45,1,0,1,1,0,143298.06,4,DIAMOND,323
508,France,Female,60,7,143262.04,1,1,1,129562.74,3,GOLD,727
624,Spain,Female,35,7,119656.45,2,1,1,4595.05,1,DIAMOND,839
654,France,Male,29,4,132954.64,1,1,1,146715.07,3,SILVER,810
681,Germany,Female,44,3,105206.7,2,1,1,163558.36,2,GOLD,923
578,Spain,Male,28,4,0,2,0,0,6947.09,3,GOLD,849
621,Spain,Female,37,9,83061.26,2,1,0,9170.54,5,DIAMOND,748
632,France,Male,40,5,147650.68,1,1,1,199674.83,1,SILVER,651
644,France,Male,44,5,73348.56,1,1,0,157166.79,5,GOLD,354
821,France,Male,28,2,0,2,1,0,46072.52,2,DIAMOND,544
754,France,Female,38,2,0,2,0,0,3524.69,4,SILVER,844
568,Spain,Female,27,1,116320.68,1,0,1,45563.94,4,DIAMOND,376
584,France,Male,33,3,0,2,0,1,59103.13,3,SILVER,812
549,France,Female,29,8,0,2,1,1,189558.44,4,GOLD,278
729,France,Female,38,7,0,2,0,0,45779.9,2,DIAMOND,606
523,France,Male,61,8,66250.71,1,1,1,21859.06,4,SILVER,380
477,Germany,Female,24,2,95675.62,2,0,0,162699.7,3,PLATINUM,355
675,Germany,Male,42,2,92616.64,2,1,0,8567.18,1,DIAMOND,960
782,Spain,Female,41,4,0,1,1,0,132943.88,5,PLATINUM,480
616,Spain,Female,36,6,0,1,1,1,12916.32,1,DIAMOND,906
738,Spain,Female,37,8,100565.94,1,1,1,128799.86,3,DIAMOND,503
717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1,SILVER,758
526,Germany,Female,35,9,118536.4,1,1,0,40980.87,3,DIAMOND,416
660,France,Male,19,5,127649.64,1,1,1,40368.65,1,GOLD,863
525,France,Male,35,7,165358.77,1,0,1,94738.54,2,DIAMOND,694
629,Spain,Male,29,6,0,2,1,1,88842.8,4,PLATINUM,274
616,Germany,Female,36,10,78249.53,1,1,0,136934.91,4,SILVER,789
521,Germany,Female,61,0,125193.96,1,1,1,109356.53,4,GOLD,312
691,France,Female,29,9,0,2,0,0,199635.93,4,GOLD,728
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,5,SILVER,410
677,Spain,Female,43,3,133214.88,2,1,1,95936.84,5,DIAMOND,865
695,Spain,Male,63,1,146202.93,1,1,1,126688.83,3,DIAMOND,703
663,France,Female,27,9,0,2,1,0,150850.29,5,DIAMOND,769
496,France,Male,30,0,90963.49,1,0,1,27802,3,DIAMOND,333
747,Spain,Male,41,9,0,1,1,0,32430.94,1,PLATINUM,717
546,France,Female,52,2,0,1,1,0,137332.37,4,SILVER,325
706,Spain,Male,68,4,114386.85,1,1,1,28601.68,5,DIAMOND,269
472,France,Female,26,5,0,2,1,0,108411.66,2,SILVER,893
703,France,Female,40,7,0,2,0,1,122518.5,4,GOLD,566
850,France,Female,38,2,0,2,1,0,9015.07,1,SILVER,834
667,Spain,Male,71,4,137260.78,1,0,1,94433.08,2,DIAMOND,915
559,France,Male,33,9,111060.05,2,1,0,110371.84,1,PLATINUM,242
636,Spain,Male,60,7,124447.73,1,1,1,141364.62,2,DIAMOND,359
672,France,Female,34,8,0,2,1,1,16245.25,5,SILVER,923
667,France,Male,42,7,0,1,0,1,108348.94,3,DIAMOND,967
648,Germany,Male,33,7,135310.41,2,0,1,171668.2,3,DIAMOND,231
497,France,Male,32,8,0,2,1,0,67364.42,3,GOLD,418
743,France,Female,73,6,0,2,0,1,107867.38,4,GOLD,538
619,France,Male,29,5,0,2,1,0,194310.1,1,DIAMOND,775
639,Spain,Male,34,5,139393.19,2,0,0,33950.08,2,DIAMOND,883
540,Spain,Male,28,8,0,2,0,0,197588.32,3,SILVER,463
766,France,Female,26,3,104258.8,1,1,1,428.23,5,SILVER,392
749,France,Female,26,6,0,2,0,1,34948.77,4,GOLD,240
655,Germany,Male,32,9,113447.01,1,1,0,82084.3,5,DIAMOND,748
630,France,Male,33,9,0,2,1,0,64804.59,4,PLATINUM,864
778,Germany,Female,33,4,111063.73,2,1,0,83556.65,5,GOLD,544
757,Germany,Female,30,6,161378.02,1,0,0,71926.28,5,DIAMOND,878
529,Spain,Female,39,2,82766.43,1,1,1,122925.44,3,GOLD,574
620,Spain,Male,29,9,0,2,1,0,13133.88,4,PLATINUM,367
615,France,Female,61,1,104267.7,1,1,0,62845.64,3,GOLD,613
735,France,Female,25,3,91718.8,1,0,0,28411.23,3,PLATINUM,906
705,Spain,Female,47,3,63488.7,1,0,1,28640.92,4,DIAMOND,555
644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,PLATINUM,896
505,Germany,Female,37,6,159863.9,2,0,1,125307.87,1,GOLD,421
471,Germany,Male,23,6,104592.55,2,1,0,131736.23,2,DIAMOND,485
722,Spain,Female,50,4,132088.59,1,1,1,128262.14,5,DIAMOND,761
577,Spain,Female,39,4,0,2,1,0,91366.42,5,GOLD,456
744,Spain,Male,44,5,120654.68,1,1,0,82290.81,4,DIAMOND,790
573,France,Female,30,6,0,2,1,0,66190.21,2,PLATINUM,546
653,France,Female,32,4,83772.95,1,0,1,23920.65,2,SILVER,567
660,France,Female,31,6,172325.67,1,0,1,45438.38,4,PLATINUM,223
787,France,Male,46,7,117685.31,2,1,1,93360.35,4,SILVER,890
617,France,Male,41,7,0,2,0,1,14496.67,1,PLATINUM,321
567,France,Male,39,5,0,2,0,0,168521.72,3,GOLD,709
682,Spain,Female,64,9,0,2,1,1,103318.44,2,SILVER,614
684,France,Male,35,6,135871.5,1,1,1,87219.41,5,DIAMOND,353
447,France,Male,41,3,0,4,1,1,197490.39,2,SILVER,408
625,Germany,Female,49,4,128504.76,1,1,0,126812.63,2,SILVER,583
585,France,Male,36,7,0,2,1,0,94283.09,4,SILVER,377
516,France,Female,42,8,56228.25,1,1,0,46857.52,1,DIAMOND,608
732,Germany,Female,45,6,98792.4,1,1,0,81491.7,3,GOLD,854
628,Germany,Male,40,5,181768.32,2,1,1,129107.97,2,SILVER,307
682,Spain,Female,48,9,101198.01,1,1,1,49732.9,4,GOLD,672
746,France,Male,25,9,0,2,0,1,88728.47,3,SILVER,746
655,France,Female,60,3,0,2,1,1,86981.45,1,PLATINUM,947
644,France,Female,39,9,0,1,1,0,3740.93,5,DIAMOND,631
778,France,Male,34,5,139064.06,2,0,0,67949.32,2,SILVER,899
617,France,Female,35,2,104508.1,1,1,1,147636.46,5,PLATINUM,757
660,Germany,Male,35,9,113948.58,1,1,0,188891.96,3,PLATINUM,959
537,France,Male,47,10,0,2,0,1,25482.62,1,PLATINUM,677
554,France,Female,39,10,0,2,1,1,18391.93,2,DIAMOND,565
806,France,Male,31,9,0,2,0,1,140168.36,4,SILVER,315
611,Germany,Male,37,1,117524.72,2,0,1,161064.29,5,DIAMOND,299
665,France,Female,37,5,160389.82,1,0,1,183542.08,2,GOLD,661
648,France,Female,37,7,0,2,1,0,194238.92,4,PLATINUM,472
692,France,Male,27,1,125547.53,1,0,0,7900.46,4,SILVER,890
507,Spain,Male,46,6,92783.68,1,1,1,51424.29,2,DIAMOND,322
696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,PLATINUM,594
681,France,Male,34,3,0,2,0,0,55816.2,2,GOLD,628
687,France,Female,26,6,0,2,1,1,32909.13,2,SILVER,257
641,Spain,Male,40,5,102145.13,1,1,1,100637.07,1,DIAMOND,310
507,France,Female,33,1,113452.66,1,0,0,142911.99,1,SILVER,401
688,Spain,Female,46,8,155681.72,1,1,0,26287.21,3,SILVER,984
535,Germany,Male,38,8,127475.24,1,0,0,60775.76,2,SILVER,785
701,France,Male,41,10,0,2,1,1,146257.77,4,PLATINUM,629
488,France,Male,43,10,112751.13,1,1,1,28332,2,PLATINUM,488
539,France,Female,29,4,0,2,1,1,100919.19,5,SILVER,281
674,France,Male,45,7,144889.18,1,1,1,102591.9,2,SILVER,624
538,Spain,Male,40,8,0,2,1,1,25554.4,1,DIAMOND,879
829,France,Female,22,7,150126.44,1,1,0,152107.93,5,SILVER,502
768,France,Male,54,8,69712.74,1,1,1,69381.05,3,SILVER,569
585,Spain,Female,44,4,0,2,0,1,101728.46,4,DIAMOND,762
581,France,Male,31,3,0,2,0,0,89040.61,3,PLATINUM,557
682,Germany,Female,35,2,117438.92,2,1,1,16910.98,5,PLATINUM,348
653,France,Male,38,8,119315.75,1,1,0,150468.35,3,SILVER,978
712,France,Female,30,1,89571.59,1,1,1,177613.19,3,PLATINUM,567
620,Germany,Female,34,8,102251.57,1,1,0,120672.09,4,SILVER,663
709,France,Male,42,9,118546.71,1,0,1,77142.85,5,GOLD,503
832,France,Male,61,2,0,1,0,1,127804.66,2,DIAMOND,748
635,Spain,Male,38,0,103257.14,1,0,0,158344.63,2,PLATINUM,537
749,Spain,Female,43,1,124209.02,1,1,1,167179.48,4,PLATINUM,608
629,Spain,Male,32,3,0,2,1,1,15404.64,1,SILVER,601
836,Spain,Female,41,7,150302.84,1,1,1,156036.19,2,DIAMOND,648
542,Spain,Male,34,8,108653.93,1,0,1,144725.14,1,SILVER,522
645,France,Female,45,8,85325.93,1,0,0,22558.74,3,DIAMOND,653
844,France,Female,29,8,0,2,0,0,147342.03,3,PLATINUM,807
747,Germany,Male,37,9,135776.36,3,1,0,85470.45,4,PLATINUM,965
645,France,Male,40,6,131411.24,1,1,1,194656.11,4,SILVER,323
752,Spain,Female,36,3,0,2,1,1,48505.1,5,GOLD,784
760,Spain,Female,41,6,0,2,0,0,101491.23,4,SILVER,873
714,Germany,Female,45,9,106431.97,2,1,1,164117.69,5,DIAMOND,696
717,France,Male,50,9,90305.76,1,1,1,124626.57,3,GOLD,404
645,Germany,Male,28,7,117466.03,2,1,1,34490.06,4,DIAMOND,554
681,France,Male,32,3,148884.47,2,1,1,90967.37,5,DIAMOND,300
